date,block,timestamp,staked,delegated,total,percentage,apy
2023-01-19,16443076,1674158171,18808637857647774026732059,3547906802363312211880668922,3566715440.22096,40.83607898358212,4.874567914440199
2023-01-21,16453721,1674286583,18808637857647774026732059,3544130975432445670301977841,3562939613.2900934,40.793383950244575,4.879749675442452
2023-01-22,16464366,1674414887,18808637857647774026732059,3546331911908424785497184018,3565140549.7660728,40.81794832311112,4.876768375290785
2023-01-24,16475011,1674543287,18808637857647774026732059,3546338194696110747708208325,3565146832.5537586,40.81649165705993,4.876945166236881
2023-01-25,16485656,1674671687,18808637857647774026732059,3569682195952217041743517786,3588490833.809865,41.0840007791234,4.844963902997737
2023-01-27,16496301,1674800123,18808637857647774026732059,3575355161722585729961511498,3594163799.5802336,41.21124041272035,4.83025659687953
2023-01-28,16506946,1674928559,18809297023583573592389828,3566663104279843097133210517,3585472401.3034267,40.89858832509866,4.866981353596316
2023-01-30,16517591,1675056983,18809297023583573592389828,3565760214931616219832570081,3584569511.9551997,41.14444549941901,4.837977251280138
2023-01-31,16528236,1675185323,18823796789439885405144170,3572625272157446093921287928,3591449068.946886,41.06952515919335,4.846637103144135
2023-02-02,16538881,1675313843,18823796789439885405144170,3572236294209705349610313557,3591060090.999145,41.098926759667556,4.843238646811661
2023-02-03,16549526,1675442603,19250714146384267658998781,3579614511346041075212205640,3598865225.4924254,41.06376626058214,4.847302759609691
2023-02-05,16560171,1675571003,19250714146384267658998781,3580209182007626829158961131,3599459896.1540112,41.05655560140086,4.848136221392747
2023-02-06,16570816,1675699403,19250716146384267658998781,3585623027279359295691857552,3604873743.4257436,41.25814972501866,4.824834468598721
2023-02-08,16581461,1675827935,19250716146384267658998781,3590160927115266548439343646,3609411643.261651,41.198672732876354,4.831709263076658
2023-02-09,16592106,1675956695,19250716146384267658998781,3588512869649249496559626871,3607763585.795634,41.36137030282528,4.812903464142132
2023-02-11,16602751,1676085071,19250716146384267658998781,3581169068645750531859834005,3600419784.792135,41.175012976962236,4.834444034178038
2023-02-12,16613396,1676213531,19250716146384267658998781,3593366048292460020750693439,3612616764.438844,41.41075194607192,4.807195565405572
2023-02-14,16624041,1676342039,19250716146384267658998781,3597587757343322667811390804,3616838473.489707,41.449890104616486,4.802671685052056
2023-02-15,16634686,1676470679,19252780740688967589541836,3598021176422136157681422934,3617273957.162825,41.413505966879775,4.806877235134318
2023-02-17,16645331,1676599247,19252780740688967589541836,3601248396723546901020167727,3620501177.464236,41.57132324727823,4.788635536475274
2023-02-18,16655976,1676728883,19252780740688967589541836,3606483900512241399862292409,3625736681.25293,41.59960454842765,4.785366572696714
2023-02-20,16666621,1676858051,19252780740688967589541836,3604716920820093230330963678,3623969701.5607824,41.36936800551622,4.811979029998517
2023-02-21,16677266,1676987219,19252780740688967589541836,3603810011940945076505915200,3623062792.681634,41.33293915052339,4.816189748834853
2023-02-23,16687911,1677116651,19252780740688967589541836,3605313230761106778685111718,3624566011.501796,41.35397081850037,4.813758751744012
2023-02-24,16698556,1677246143,19252780740688967589541836,3605665578647600725953470778,3624918359.38829,41.63456779242166,4.7813252601137615
2023-02-26,16709201,1677375587,19252780740688967589541836,3608770318895675685130562831,3628023099.6363645,41.49921047504596,4.796970868684828
2023-02-27,16719846,1677504767,19252780740688967589541836,3608506530997317500117693395,3627759311.7380066,41.686361084891956,4.775338604967903
2023-03-01,16730491,1677633911,19267861724056906592925018,3612787811629281599854172376,3632055673.3533387,41.64251735801988,4.780406390014449
2023-03-02,16741136,1677763223,19267861724056906592925018,3616271748426694461074001414,3635539610.1507516,41.46141538791912,4.801339506823943
2023-03-04,16751781,1677892799,19267861724056906592925018,3651791276599496140826746892,3671059138.323553,42.16294252583385,4.721127771747768
2023-03-05,16762426,1678022087,19267861724056906592925018,3643357661851944507169896329,3662625523.5760016,42.02773653228205,4.736029
